@id,@lat,@lon,name,historic,tourism,leisure,natural,amenity,artwork_type
550268,44.8522968,5.8578411,,,viewpoint,,,,
2005279,45.0590336,2.7613395,Plomb du Cantal,,viewpoint,,,,
12163794,43.3162706,5.6590533,,,viewpoint,,,,
13840712,48.7354779,-3.5405217,,,viewpoint,,,,
15010609,43.1621122,5.6029371,,,viewpoint,,,,
18273826,44.9992791,5.3340440,,,viewpoint,,,,
21056090,44.9477998,5.6939563,,,viewpoint,,,,
21499106,45.8739642,3.0348849,,,viewpoint,,,,
24630083,43.6946482,7.2798967,Colline du Château,,viewpoint,,,,
26693065,46.6905983,-2.3396983,Pierre Tremblante,,viewpoint,,stone,,
26862779,45.3082229,5.8555566,Dent de Crolles,,viewpoint,,peak,,
26863492,45.8270873,6.2861465,La Tournette,,viewpoint,,peak,,
26863532,44.9769195,5.8554622,Le Tabor,,viewpoint,,peak,,
26863755,44.5120943,5.8327480,Montagne d'Oule,,viewpoint,,peak,,
26863757,44.5085540,5.9617107,Pic de Céüse,,viewpoint,,peak,,
26864462,44.4301972,5.7451892,Arambre,,viewpoint,,peak,,
26864912,44.2862194,6.5046110,Tête de l'Estrop,,viewpoint,,peak,,
28334394,43.4938012,-1.4735335,Échauguette,monument,viewpoint,,,,
29396825,45.9579969,6.2831186,Grotte de la Diau,,,,cave_entrance,,
32432648,50.8698608,1.6004823,,,viewpoint,,,,
33124387,45.7550369,4.8220432,,,viewpoint,,,,
33543126,43.4964590,6.9175550,Col du Trayas,,viewpoint,,saddle,,
34209411,45.9062007,6.1665382,,,viewpoint,,,,
43084013,43.8406624,3.5291083,,,viewpoint,,,,
51928546,45.1987060,5.7253045,Belvédère Vauban,,viewpoint,,,,
53743593,48.3782099,-0.0519333,,,viewpoint,,,,
60613253,42.1271568,8.6193309,,,viewpoint,,,,
76474987,45.0380590,6.3655642,,,viewpoint,,,,
76475056,45.0348509,6.3720759,,,viewpoint,,,,
76850188,43.7029875,4.7213031,,,viewpoint,,,,
82694346,47.9951246,-1.7504341,,,viewpoint,,,,
82800802,43.7392996,6.3811393,Balcon de la Mescla,,viewpoint,,,,
93839362,45.0435498,6.2869217,,,viewpoint,,,,
93839387,45.0423368,6.2724773,,,viewpoint,,,,
96141530,48.8715050,2.3852879,,,viewpoint,,,,
96776169,47.0040129,4.7394168,,,,,cave_entrance,,
105865846,44.8493486,5.0913017,,,viewpoint,,,,
105969768,44.8057953,5.1100047,,,viewpoint,,,,
115913542,45.1390407,4.8193887,,,viewpoint,,,,
150754348,48.3270964,-4.4449011,Belvédère de Kerdéniel,,viewpoint,,,,
178628591,48.3606107,2.7524627,,,viewpoint,,,,
178658010,48.3568686,2.7308946,Grotte Béatrix,,,,cave_entrance,,
178658312,48.3570735,2.7305347,,,viewpoint,,,,
181801325,48.8924094,2.2068451,,,viewpoint,,,,
181805216,48.8925554,2.2358933,Grande Arche,,viewpoint,,,,
205080514,48.3704807,2.8232320,Le Lavoir,,viewpoint,,,,
208904012,48.4338023,2.7262398,Tour Denecourt,,viewpoint,,,,
240917310,45.4171129,7.0308508,Col de l'Iseran,,viewpoint,,saddle,,
242544558,45.6998816,5.9562174,,,viewpoint,,,,
243198105,48.8641474,3.9940757,,,viewpoint,,,,
243208909,49.0986502,3.7588485,,,viewpoint,,,,
243450748,43.6038532,1.4304032,,,viewpoint,,,,
243745730,44.4848196,1.9092441,Saut de la Mounine,,viewpoint,,,,
243779421,48.3630443,-4.5305760,,,viewpoint,,,,
243779467,48.3581000,-4.5338686,,,viewpoint,,,,
244424022,43.5633391,6.9816794,Belvédère du Maquis,,viewpoint,,,,
244424458,48.3862050,-4.3987577,,,viewpoint,,,,
244424465,48.3883360,-4.4005161,,,viewpoint,,,,
245453421,48.3517857,-4.5683938,,,viewpoint,,,,
245453509,48.3547147,-4.5586269,,,viewpoint,,,,
245490038,48.2674567,-4.2637467,,,viewpoint,,,,
245799250,45.4965654,5.8938506,Pointe de la Gorgeat,,viewpoint,,peak,,
246781271,49.6308318,-1.6136711,,,viewpoint,,,,
247121662,48.3389607,-4.6144065,,,viewpoint,,,,
247121664,48.3411874,-4.6310233,Toulbroc'h,,viewpoint,,,,
247121665,48.3428816,-4.6341651,,,viewpoint,,,,
247320335,45.4288006,6.0308958,,,viewpoint,,,,
248638670,48.6257407,-2.2381886,Pointe de la Garde,,viewpoint,,cape,,
250678430,44.2920408,3.2900534,Roc des Hourtous,,viewpoint,,,,
250971125,47.3072418,4.9924536,Table d'orientation du parc de la Combe Saint-Joseph,,viewpoint,,,,
251221719,43.7510007,7.0160334,,,viewpoint,,,,
252456360,45.5373641,5.9355436,Croix de la Coche,,viewpoint,,peak,,
255000670,43.6935378,7.2806630,Colline du Château,,viewpoint,,,,
255359983,47.6203937,-3.4226590,Pointe des Chats,,viewpoint,,cape,,
257774138,50.8247748,1.6621914,,,viewpoint,,,,
258679169,45.2333493,5.7560078,,,viewpoint,,,,
258679196,45.2339463,5.7573337,,,viewpoint,,,,
260301789,48.0422537,7.3074235,,,viewpoint,,,,
262279662,43.5748328,7.1255245,,,viewpoint,,,,
262282588,43.5179633,7.0349512,Belvédère du Dragon,,viewpoint,,,,
262394740,49.5401670,5.6492673,,,viewpoint,,,,
262506725,48.1066897,7.0837256,Altenkraehkopf,,viewpoint,,,,
262861507,45.7627458,4.8230054,Esplanade de Fourvière,,viewpoint,,,,
264050442,44.3526284,4.4615454,,,viewpoint,,,,
264050444,44.3531081,4.4613222,,,viewpoint,,,,
264050445,44.3812563,4.4181965,Le Pont d'Arc,,viewpoint,,,,
265562505,46.4179006,5.7525095,,,viewpoint,,,,
266405496,48.4016794,7.3302583,,,viewpoint,,,,
266714143,45.5280907,6.0590939,,,viewpoint,,,,
266715793,45.5189599,6.0581479,Belvédère du Rocher de Manettaz,,viewpoint,,,,
267215490,45.8422221,6.1276818,Croix des Cessenaz,wayside_cross,viewpoint,,,,
267223981,45.8348076,6.1280670,Croix des Luzes,,viewpoint,,,,
267385297,47.6185784,1.5377104,,,viewpoint,,,shelter,
269356793,45.8202765,6.2533627,Rocher du Roux (Panorama),,viewpoint,,,,
269463906,45.1607126,5.3071117,,,viewpoint,,,,
270563677,-17.5403766,-149.8268220,Belvédère de 'Opunohu,,viewpoint,,,,
270604681,45.6873590,5.8588805,Grotte de Lamartine,,,,cave_entrance,,
271360915,42.5686240,8.7595435,,,viewpoint,,,,
271946534,45.3943857,5.8189408,Trou de la Fumée,,,,cave_entrance,,
272843441,46.3008522,1.8194337,Guemontet Point de Vue,,viewpoint,,,,
272844495,43.7541893,3.2834754,L'eau des Vallées,,viewpoint,,,,
273525456,-17.7459196,-149.1638250,,,viewpoint,,,,
274297764,49.0450872,2.0501032,,,viewpoint,,,,
274930229,43.5545345,5.1419547,Rocher de Chateau Virant,,viewpoint,,,,
274934605,43.4058829,5.2323335,,,viewpoint,,,,
274934726,43.4060599,5.2339297,,,viewpoint,,,,
274935819,43.5661693,5.2447719,,,viewpoint,,,,
275030375,44.1012220,6.9267538,,,viewpoint,,,,
275406666,43.7502671,6.3637286,Belvédère de la Gorge de Guègues,,viewpoint,,,,
275965049,45.6750056,5.8333117,Dent du Chat,,viewpoint,,peak,,
275972807,45.4498570,5.9173755,Balme à Collomb,,,,cave_entrance,,
276504020,45.6509021,6.5807825,,,viewpoint,,,,
277051726,48.3708346,2.7504229,Rochers des Princes,,viewpoint,,peak,,
277579923,48.3412614,-4.5337362,,,viewpoint,,,,
277780923,48.3660250,-4.5263137,,,viewpoint,,,,
278118192,47.8600541,6.7473009,Col des croix,,viewpoint,,,,
278228584,45.0601977,5.2463729,Grotte de Thaïs,,attraction,,cave_entrance,,
278235115,45.3172855,5.8514388,Trou du Glaz,,,,cave_entrance,,
278517680,47.2557036,-0.0689542,Le Belvédère,,viewpoint,,,,
278574320,48.0405133,7.0207942,La Grotte Dagobert,,,,cave_entrance,,
278707966,48.2197923,-4.2351137,Ménez-Hom,,viewpoint,,peak,,
278908401,48.3408235,-4.5338924,,,viewpoint,,,,
278966465,48.3191335,-4.5801709,,,viewpoint,,,,
279388215,16.5117489,-61.4651118,Pointe de La Grande Vigie,,viewpoint,,,,
279776891,45.5591888,5.7333049,Belvédère du Grand Bec,,viewpoint,,,,
280263703,44.1237737,5.7911653,,,viewpoint,,,,
280272814,44.1473173,5.8608426,,,viewpoint,,,,
280723047,47.2727096,-2.4809712,La Pierre Longue,,viewpoint,,,,
281189338,45.9276121,6.3506791,Mont Lachat,,viewpoint,,peak,,
281206107,45.9682120,6.4228650,,,viewpoint,,,,
281220395,45.9748280,6.4452980,,,viewpoint,,,,
281265314,45.5961936,6.0043771,,,viewpoint,,,,
281399025,45.8327056,6.8651706,Mont Blanc / Monte Bianco,,viewpoint,,peak,,
281587153,42.6573468,3.0275605,Poste d'Observation Ornithologique,,viewpoint,,,,
281800423,43.8876530,3.5093151,,,viewpoint,,,,
281998489,45.2285018,6.7127756,,,viewpoint,,,,
282195588,45.7723459,2.9652078,,,viewpoint,,,,
282210254,48.0935701,-2.0564010,,,viewpoint,,,,
282672268,45.2662135,0.4796594,,,viewpoint,,,,
282859327,45.9742330,6.8876084,,,viewpoint,,,,
283313362,45.9279553,6.9131536,Le Signal Forbes,,viewpoint,,,,
283313413,45.8933482,6.8500642,,,viewpoint,,,,
283568288,47.7187516,3.6806340,,,viewpoint,,,,
283689549,47.5349178,-2.8786452,,,viewpoint,,,,
283689555,47.5345711,-2.8775453,,,viewpoint,,,,
286059532,48.0833252,7.0521178,,,viewpoint,,,,
286062887,48.1013673,7.0678278,,,viewpoint,,,,
286064483,48.1219219,7.0927264,,,viewpoint,,,,
286101510,48.4104846,2.6153730,Point de Vue de Saint-Mégrin,,viewpoint,,,,
286435714,45.5506581,6.0019771,,,viewpoint,,,,
286851689,44.8622621,1.5272685,Pech de Pinsac,,viewpoint,,,,
287687436,49.0653879,5.6205492,Point X,monument,viewpoint,,,,
288000932,43.2932622,-0.3685861,,,viewpoint,,,,
288974182,44.8697578,-0.5336427,,,viewpoint,,,,
289386580,43.4217274,5.1965245,,,viewpoint,,,,
290833183,48.6333505,-2.8232998,La Chapelle,,viewpoint,,,,
291196671,45.5336788,5.9310039,Point de vue du Bec du Corbeau,,viewpoint,,,,
291979303,44.9020630,5.2486138,,,viewpoint,,,,
292699597,46.3210730,6.0141232,,,viewpoint,,,,
292727125,45.2347492,5.9017123,La Croix de Révollat - Belvédère,,viewpoint,,,,
292772808,45.7026940,6.6677044,,,viewpoint,,,,
292879716,48.8218569,-3.0536713,Pointe de Gouern,,viewpoint,,,,
293167530,44.3047330,6.8735503,Col de la Colombière,,viewpoint,,saddle,,
293520770,48.7620891,-3.0013746,,,viewpoint,,,,
294659093,43.0683155,5.7933620,,,viewpoint,,,,
294899950,45.5963696,6.0029998,,,viewpoint,,,,
294900057,45.5982460,5.9959667,,,viewpoint,,,,
294900238,45.5976825,5.9880123,,,viewpoint,,,,
294959812,48.9134933,5.4880239,,,viewpoint,,,,
295767748,42.8528277,-0.0110758,Croix de Sia,,viewpoint,,,,
296161527,45.2484587,4.8705259,,ruins,viewpoint,,,,
296316180,48.5696709,4.7054466,Port de Chantecoq,,viewpoint,,,,
296439347,48.6511574,-2.3001858,,,viewpoint,,,,
297193944,43.1014120,5.8392788,,,viewpoint,,,,
297193945,43.1026483,5.8405592,,,viewpoint,,,,
297193946,43.1032616,5.8410735,,,viewpoint,,,,
297507759,43.1041084,5.9259498,,,viewpoint,,,,
297615007,43.0630166,5.8653294,,,viewpoint,,,,
297615135,43.0531491,5.8473120,,,viewpoint,,,,
297983642,45.6618194,5.8179470,Belvédère Avant Pays Savoyard,,viewpoint,,,,
298402720,43.7313567,7.4021362,,,viewpoint,,,,
299332911,41.7835694,8.9799414,,,viewpoint,,,,
299707059,-21.2033680,55.5879184,Piton Dugain,,viewpoint,,peak,,
299709074,-21.2442805,55.7067415,,,viewpoint,,,,
300009981,-21.2581541,55.6566439,Morne Langevin,,viewpoint,,peak,,
300010750,-21.2377338,55.6384475,Caverne de Cotte,,,,cave_entrance,,
300020244,-21.2085073,55.6166431,Nez de Boeuf,,viewpoint,,,,
300152471,47.9809810,7.1285530,,,viewpoint,,,,
300824336,48.8270043,-3.4716974,Point de vue Turquet de Beauregard,,viewpoint,,,,
300869599,47.3330985,2.8413391,Panorama du Rempart,,viewpoint,,,,
301055320,48.0616151,6.9509934,La Roche des Vieux Chevaux,,viewpoint,,,,
301492019,43.7822163,4.0917453,ancien moulin,,viewpoint,,,,
301880295,41.8369000,9.3658468,,,viewpoint,,,,
301880545,41.8337925,9.3754386,Belvédère d'a Penna,,viewpoint,,,,
302401442,45.6096990,5.9787225,Grotte à Carret,,,,cave_entrance,,
302657601,45.4125515,6.1874823,Point de vue vers le Mont Blanc,,viewpoint,,,,
302666497,43.9529578,4.8087471,,,viewpoint,,,,
302666500,43.9527582,4.8082748,,,viewpoint,,,,
302666577,43.9535180,4.8073794,Panorama du Rocher des Doms,,viewpoint,,,,
302846983,47.8486443,6.9246313,Col des Perches,,viewpoint,,saddle,,
303919134,46.5258004,6.0181359,Roche au Dade,,viewpoint,,,,
303919766,46.5104326,6.0252421,Roche du Béchet,,viewpoint,,,,
304039232,45.7550540,6.1662197,Roc des Boeufs,,viewpoint,,peak,,
304069807,43.8178518,3.6353049,,,viewpoint,,,,
304070887,43.8304078,3.6211420,,,viewpoint,,,,
304075158,43.5351972,4.1319433,,,viewpoint,,,,
304078416,43.4873548,4.6437267,,,viewpoint,,,,
304266035,45.6264922,6.5116120,,,,,cave_entrance,,
304764752,49.0238734,2.0328474,Les Gâts,,viewpoint,,,,
306355285,49.1865867,-0.3493344,,,viewpoint,,,,
306848008,46.1613325,6.2211470,Crêt du Chable,,viewpoint,,,,
307744543,43.3322786,5.1797060,Chapelle Notre-Dame-du-Rouet,,viewpoint,,,,
308968662,47.0566493,4.8282806,,,viewpoint,,,,
309055457,43.0356467,6.0925603,Pointe des Chevaliers,,viewpoint,,,,
309322467,42.4818294,8.8648230,Promontoire d'Arghjova,,viewpoint,,,,
310198335,48.5769310,-2.7754887,,,viewpoint,,,,
310257038,48.4195872,2.7146759,Croix du Calvaire,,viewpoint,,,,
310975157,47.9919738,-1.7536258,,,viewpoint,,,,
310999061,48.0650291,-4.6897535,Beg ar C'hastell Meur,,viewpoint,,,,
311052892,45.6289443,6.0449616,,,,,cave_entrance,,
311331280,47.7928558,1.0706673,,,viewpoint,,,,
312923354,47.9909414,-1.7545703,,,viewpoint,,,,
313808886,48.6441937,-2.4881961,,,viewpoint,,,,
313900366,48.6396237,-2.4814210,Corps de Garde,,viewpoint,,,,
313900767,48.6469400,-2.4638765,Le Portuais,,viewpoint,,,,
314699553,45.4497278,5.9177416,Balme à Collomb,,,,cave_entrance,,
314757130,48.8893196,5.7128569,,,viewpoint,,,,
315250402,45.2109093,6.8653387,,,viewpoint,,,,
316034128,45.2368473,5.7606537,Croix de l'Izon,,viewpoint,,peak,,
316049866,-21.2072672,55.6424209,Cratère Commerson,,viewpoint,,,,
316244930,42.5863884,2.3675700,Cova Bastera,,attraction,,cave_entrance,,
316519140,48.6851989,2.6408778,,,viewpoint,,,,
316845056,43.1978120,5.5006347,Arche de Castelvieil,,,,cave_entrance,,
317274536,48.8729584,2.2194804,,,viewpoint,,,,
317329581,44.6047452,6.1163702,,,viewpoint,,,,
318907908,-21.0435987,55.4979389,A03,,viewpoint,,,,
321830148,48.8787433,2.3802759,,,viewpoint,,,,
321830153,48.8810863,2.3830748,Belvédère de la Sibylle,,viewpoint,,,,
323192640,48.0639962,2.8913184,,,viewpoint,,,,
324426083,5.0739861,-52.6993685,Point de vue,,viewpoint,,,,
325229213,44.0962448,3.1236248,,,viewpoint,,,,
325731491,48.8315093,2.2179823,,,viewpoint,,,,
325738021,47.3327387,2.8414731,,,viewpoint,,,,
325815917,45.5812511,5.9402454,,,viewpoint,,,,
325943466,43.4177902,2.0148123,,,viewpoint,,,,
330531425,48.8068908,2.2331871,Terrasse de l'observatoire,,viewpoint,,,,
332032801,-21.2347399,55.6739127,Caverne du Chisny,,attraction,,cave_entrance,,
332034967,-21.2229950,55.6880583,,,viewpoint,,,,
332034995,-21.2200676,55.6954682,,,viewpoint,,,,
332050433,-21.2074082,55.7235381,Nez Coupé de Sainte-Rose,,viewpoint,,peak,,
332051054,-21.2190590,55.7033962,Piton Partage,,viewpoint,,peak,,
332054743,-21.1904013,55.5368423,Belvédère de Bois-Court,,viewpoint,,,,
332196056,45.1261298,6.0883335,,,viewpoint,,,,
333753498,47.2075490,2.7153094,La Belle Pierre,,viewpoint,,peak,,
333770037,45.0890844,1.2121354,,,viewpoint,,,,
334233306,41.7456390,8.7304674,col de Cannicciu / a bocca di u Cannicciu,,viewpoint,,,,
334647386,43.3593310,2.4570863,Gouffre de Cabrespine,,attraction,,cave_entrance,,
338003182,43.1822434,6.6406766,,,viewpoint,,,,
338213076,46.2480304,5.9581476,Tiocan,,viewpoint,,,,
338216945,46.2473207,5.9376957,,,viewpoint,,,,
338481287,47.5700081,4.5167561,,,viewpoint,,,,
338804767,45.8946471,6.1654017,,,viewpoint,,,,
338806514,45.8934516,6.1662657,,,viewpoint,,,,
338813800,45.2670438,1.7728538,La Butte,,viewpoint,,,,
340074430,47.6593750,6.8128782,,,viewpoint,,,,
340202700,44.8991460,6.6423752,,,viewpoint,,,,
340290471,43.6215036,6.9812154,,,viewpoint,,,,
343138017,47.7921037,-4.2923643,Site Pointe de Men Meur,,viewpoint,,,,
343403878,45.9403750,6.3817507,Le Suet,,viewpoint,,peak,,
343457737,47.7980372,-4.2945144,,,viewpoint,,,bench,
344346926,48.5199898,-2.7629174,,,viewpoint,,,,
344442236,47.7989974,-4.2955517,,,viewpoint,,,bench,
344443146,47.8001854,-4.2977087,,,viewpoint,,,bench,
344694542,47.8006972,-4.2726944,Cimetière de bateaux,,viewpoint,,,,
345218132,47.4709838,-0.5593160,Au bout du monde,,viewpoint,,,,
346436997,46.4218456,-0.8165242,Vue sur le Marais,,viewpoint,,,,
346628686,48.8773262,2.3756412,,,viewpoint,,,,
347500050,47.7932200,-4.2686761,L'étang de Léhan,,viewpoint,,,,
348954118,-22.3408840,166.9959656,Cap Reine Charlotte,,viewpoint,,,,
349159074,43.6843454,7.0683073,Grotte de la Chèvre d'Or,,,,cave_entrance,,
350670483,47.9645343,6.7053992,,,viewpoint,,,,
352970484,45.8601911,5.7075621,,,viewpoint,,,,
353042204,47.3260105,-0.3361130,Pins Parasol,,viewpoint,,,,
353088460,45.8840120,6.1264780,Belvédère de la Jeanne,,viewpoint,,,,
353311359,45.8878948,6.1282620,,,viewpoint,,,,
353311409,45.8853791,6.1276255,Belvédère du Pas de l'Échelle,,viewpoint,,,,
353321435,45.8819056,6.1253422,,,viewpoint,,,,
353339537,44.0940518,1.0143143,Point de Vue de Boudou,,viewpoint,,,,
354518035,44.0330170,5.9859493,Les Mées,,viewpoint,,,,
354532002,45.2754218,6.0410586,Pincerie,,viewpoint,,,,
354545618,45.2534098,6.0327921,,,viewpoint,,,,
354703826,45.2535089,4.6476947,Montmiandon,,viewpoint,,peak,,
354901124,48.3732870,2.8202532,,,viewpoint,,,,
359328134,48.6556501,-4.2226127,,,viewpoint,,,,
362840424,47.2230094,-1.6943222,,,viewpoint,,,,
365078278,43.6383755,1.3431121,,,viewpoint,,,,
365161877,47.2199046,6.0510363,,,viewpoint,,,,
365196817,48.8376019,-0.8929272,Tour de Geole,,viewpoint,,,,
365276034,47.2016172,-1.5776104,Butte Sainte-Anne,,viewpoint,,,,
365276036,47.1996524,-1.5745548,Pointe Ouest de l'Île de Nantes,,viewpoint,,,,
365308951,47.2246718,6.0467201,Grotte Saint-Léonard,,,,cave_entrance,,
365308952,47.2246601,6.0461854,,,viewpoint,,,,
366201292,46.1268280,6.7199698,,,viewpoint,,,,
366634349,49.0299343,5.6477476,Panorama,,viewpoint,,,bench,
366986145,43.4192781,2.6224616,Roc Suzadou,,viewpoint,,,,
367014205,49.1653890,6.7905976,Plateforme panoramique carrière Barrois,,viewpoint,,,,
367566609,43.4128497,1.9972770,,,viewpoint,,,,
368858364,45.0478759,-0.5985721,Panorama du Bec d'Ambes,,viewpoint,,,,
368886467,45.1303853,-0.6657883,,,viewpoint,,,,
369947112,47.3538940,6.3647285,La Vierge du Choléra,,viewpoint,,,,
370020570,47.3392816,6.3671286,Belvédère Croix de Châtard,,viewpoint,,,,
370309795,45.0186516,4.4069499,Col de la Clavière,,viewpoint,,,,
372649541,47.3482699,6.3824768,Lonot,,viewpoint,,,,
373092678,46.8756982,6.3775879,Point de vue du Fort Mahler,,viewpoint,,,,
373222760,43.3692008,6.0210181,L'Amarron,,viewpoint,,peak,,
374147527,47.1905995,-1.6525920,,,viewpoint,,,,
375552387,48.9107513,-0.4696374,,,viewpoint,,,,
375873209,47.5106930,-2.5499775,,,viewpoint,,,,
375957095,47.5181470,-2.3042196,,,viewpoint,,,,
375957116,47.5184403,-2.3056582,Défense du vieux port,,viewpoint,,,,
376482193,42.7269749,2.7003278,Força Réal,,viewpoint,,,,
380328079,44.5483884,3.0062801,,,viewpoint,,,,
381896689,50.8800086,1.6493884,,,viewpoint,bird_hide,,shelter,
381902615,50.8757083,1.6487251,Point de vue de la Motte du Bourg,,viewpoint,,,,
381913062,50.8675282,1.5820595,Belvédère de la Nature,,viewpoint,,,,
381913094,50.8703264,1.5821141,Belvédère du Vent,,viewpoint,,,,
382983495,45.0389346,-0.5601105,,,viewpoint,,,,
385911825,47.1384345,5.8363609,Grotte d’Osselle,,attraction,,cave_entrance,,
386086482,45.6184823,-1.0271846,Baie de Royan,,viewpoint,,,,
386168837,47.8124354,-4.3822218,,,viewpoint,,,,
386226174,46.3307609,-0.9390633,,,viewpoint,,,,
386614810,47.8157293,-4.3817797,,,viewpoint,,,,
388229564,43.3538017,2.7420381,Pont Grand (entrée),,,,cave_entrance,,
388229568,43.3537303,2.7450272,Pont Grand (sortie),,,,cave_entrance,,
388234823,43.3534053,2.7394398,Pont Petit (sortie),,,,cave_entrance,,
388234824,43.3530529,2.7380481,Pont Petit (entrée),,,,cave_entrance,,
388261494,43.3553935,2.6806735,Gorges de la Cesse,,viewpoint,,,,
389929733,49.2498234,-0.0757888,,,viewpoint,,,,
392107205,43.1869927,2.0370062,Le Seignadou,,viewpoint,,,,
393159385,43.7522229,4.8812270,,,,,cave_entrance,,
393383336,50.8449032,1.6260976,,,viewpoint,,,,
393383341,50.8509770,1.6279613,,,viewpoint,,,,
393407170,45.0722069,2.5982043,Puy de Bassierou,,viewpoint,,volcano,,
393535148,45.3276087,5.6829276,,,viewpoint,,,,
393729794,48.3980330,2.7057254,,,viewpoint,,,,
395374504,44.0880082,2.9036201,Aire de Montjaux,,viewpoint,,,,
395401896,43.4405767,2.5214950,Mémorial des Aviateurs,memorial,viewpoint,,,,
399429398,43.9807615,3.1307176,,,viewpoint,,,,
399469122,49.7068605,0.1947845,Trou à l'Homme,,,,cave_entrance,,
401238680,47.2085257,-1.7297356,,,viewpoint,,,,
401497959,46.3021676,6.0263998,Sources de l'Allondon,,viewpoint,,spring,,
401536030,48.8373208,-0.8991192,Vaux de Vire,,viewpoint,,,,
402951959,50.7179119,1.6504028,,,viewpoint,,,,
406196739,43.2947166,5.3584791,,,viewpoint,,,,
406387737,44.6222176,-1.2472902,,,viewpoint,,,,
409465550,48.3415225,2.7803467,,,viewpoint,,,,
409475712,48.3595264,2.7126160,Rocher des Étroitures,,viewpoint,,,,
409977861,43.4022216,3.6855498,Panoramique du Mont Saint-Clair,,viewpoint,,,,
409978010,43.4036296,3.6687262,Pierres Blanches,,viewpoint,,,,
410090733,50.6658500,1.8537745,,,viewpoint,,,,
410325634,50.0746791,2.6487070,Tranchées de première ligne des Britanniques,,viewpoint,,,,
410542136,45.6266918,6.0686491,Grotte des Fées,,,,cave_entrance,,
410572355,45.6331963,6.0615821,,,,,cave_entrance,,
410733404,48.8639938,2.1589355,,,viewpoint,,,,
410916587,44.0459140,5.3318096,Belvedere de Castellaras,,viewpoint,,,,
410956293,43.9826379,3.2586362,Abri des Canalettes,archaeological_site,,,cave_entrance,,
411011278,44.0919673,3.0220807,Viaduc de Millau,,viewpoint,,,,
411197209,45.3905257,5.8920456,Source du Guiers Vif,,,,cave_entrance,,
411283360,45.0318535,-1.1427785,Belvédère du Cousseau,,viewpoint,,,,
411295025,42.1751572,9.1635163,,,viewpoint,,,,
411498779,43.7726553,4.8324769,,,viewpoint,,,,
411498833,43.7729555,4.8322967,Belvédère Pierre de Brun,,viewpoint,,,,
411519401,48.9832646,7.5214191,Galerie Militaire,,,,cave_entrance,,
412362688,46.5697847,0.6296919,Gouffre des Basses Plantes,,,,cave_entrance,,
412703500,43.4776468,2.1457248,,,viewpoint,,,,
413470967,43.9515721,-1.3298546,,,viewpoint,,,,
413513802,45.8648331,5.7743471,Fenestrez,,viewpoint,,,,
413513818,45.8551137,5.7729256,,,viewpoint,,,,
413575372,44.9764400,6.6775275,Grotte des Cinquante Ânes,,,,cave_entrance,,
413997934,45.8552722,6.1308141,,,viewpoint,,,,
414168999,48.5941838,-4.6061112,,,viewpoint,,,,
414203892,48.5930473,-4.5204586,Beg ar C'hastell,,viewpoint,,,,
414207891,48.6256027,-4.5659157,Kastel Ac'h,,viewpoint,,,,
415611546,46.1174365,0.3986545,,,,,cave_entrance,,
415760121,48.0097450,6.9827593,Rainkopf,,viewpoint,,peak,,
415774804,48.0763633,7.0363319,,,viewpoint,,,,
415774844,48.1023809,7.0684600,,,viewpoint,,,,
415879252,46.8678483,5.8094592,Belvédère du Fer à Cheval,,viewpoint,,,,
415879521,46.8783286,5.8155433,Belvédère de la Châtelaine,,viewpoint,,,,
416478981,44.1382624,3.2293193,Rochers de Roques Altes,,viewpoint,,,,
417388434,44.2666125,3.3843911,Aven des Avens,,,,cave_entrance,,
417704150,45.5095700,5.9331390,,,viewpoint,,,,
417794332,44.1178442,3.4794772,Perte du Bonheur,,,,cave_entrance,,
417795659,44.1907768,3.3746270,Aven de Dargilan,,,,cave_entrance,,
417796553,44.1964717,3.3778936,Grotte de Dargilan,,attraction,,cave_entrance,,
417976061,43.5921378,4.2093555,Tour Carbonnière,,viewpoint,,,,
417995894,47.3439475,-0.6917768,,,viewpoint,,,,
418724353,44.1939067,3.2305494,Le Vase de Chine,,viewpoint,,,,
418749241,44.2624381,3.2169580,,,viewpoint,,,,
418749369,44.1887589,3.2078153,,,viewpoint,,,,
418850352,47.5815810,-2.4998711,,,viewpoint,,,,
420561938,43.9017013,5.2952906,,,viewpoint,,,,
421431731,49.1662251,6.7492468,Belvédère de L'Hôpital,,viewpoint,,,,
422513019,43.0915909,2.9798230,Étang du Doul,,viewpoint,,,,
422516894,43.1152895,2.9737473,,,viewpoint,,,,
422529603,43.9033165,5.2922096,,,viewpoint,,,,
422572826,43.8245128,5.3902717,,,viewpoint,,,,
425088251,48.4344080,2.6148679,,,viewpoint,,,,
427545413,47.3597258,6.6060953,,,viewpoint,,,,
427574237,43.4012311,4.7520109,Le Point de Vue des Salins,,viewpoint,,,,
428070138,44.7441738,5.3502174,La Croix de Justin,,viewpoint,,,,
428255388,42.5615683,2.1329667,,,viewpoint,,,,
429277814,48.8192800,2.4461614,,,viewpoint,,,,
429526670,46.3929493,6.1131702,,,viewpoint,,,,
429711379,43.7704978,4.8300209,Grotte de Peirou,,,,cave_entrance,,
430104952,44.3295444,3.3841463,Belvédère du Saltadou,,viewpoint,,,,
430755981,45.4627028,5.9323158,,,,,cave_entrance,,
430867791,45.3547301,5.9026057,L'Alpette,,viewpoint,,,,
430876723,45.3584278,5.8972661,Croix de l'Aulp du Seuil,,viewpoint,,,,
431216222,43.6433046,2.9674319,,,viewpoint,,,,
